start,end,value,accn,fy,fp,form,metric,CIK,CompanyName
2025-04-01,2025-06-30,-3564000000,0000927653-25-000107,2026,Q1,10-Q,NetCashProvidedByUsedInInvestingActivities,0000927653,McKesson
2025-04-01,2025-06-30,1176000000,0000927653-25-000107,2026,Q1,10-Q,NetCashProvidedByUsedInFinancingActivities,0000927653,McKesson
2025-04-01,2025-06-30,111000000,0000927653-25-000107,2026,Q1,10-Q,PaymentsToAcquirePropertyPlantAndEquipment,0000927653,McKesson
2025-04-01,2025-06-30,64000000,0000927653-25-000107,2026,Q1,10-Q,NonoperatingIncomeExpense,0000927653,McKesson
2025-04-01,2025-06-30,818000000,0000927653-25-000107,2026,Q1,10-Q,ComprehensiveIncomeNetOfTax,0000927653,McKesson
2025-04-01,2025-06-30,2243000000,0000927653-25-000107,2026,Q1,10-Q,OperatingExpenses,0000927653,McKesson
2025-04-01,2025-06-30,2196000000,0000927653-25-000107,2026,Q1,10-Q,SellingGeneralAndAdministrativeExpense,0000927653,McKesson
2025-04-01,2025-06-30,94548000000,0000927653-25-000107,2026,Q1,10-Q,CostOfGoodsAndServicesSold,0000927653,McKesson
2025-04-01,2025-06-30,47000000,0000927653-25-000107,2026,Q1,10-Q,RestructuringCharges,0000927653,McKesson
2025-01-01,2025-03-31,14643000000,0000019617-25-000421,2025,Q1,10-Q,NetIncomeLoss,0000019617,JPMorgan Chase
2025-01-01,2025-06-30,29630000000,0000019617-25-000615,2025,Q2,10-Q,NetIncomeLoss,0000019617,JPMorgan Chase
2025-04-01,2025-06-30,14987000000,0000019617-25-000615,2025,Q2,10-Q,NetIncomeLoss,0000019617,JPMorgan Chase
2025-01-01,2025-03-31,14317000000,0000019617-25-000421,2025,Q1,10-Q,NetIncomeLossAvailableToCommonStockholdersBasic,0000019617,JPMorgan Chase
2025-01-01,2025-06-30,28948000000,0000019617-25-000615,2025,Q2,10-Q,NetIncomeLossAvailableToCommonStockholdersBasic,0000019617,JPMorgan Chase
2025-04-01,2025-06-30,14630000000,0000019617-25-000615,2025,Q2,10-Q,NetIncomeLossAvailableToCommonStockholdersBasic,0000019617,JPMorgan Chase
2025-01-01,2025-03-31,23273000000,0000019617-25-000421,2025,Q1,10-Q,InterestIncomeExpenseNet,0000019617,JPMorgan Chase
2025-01-01,2025-06-30,46482000000,0000019617-25-000615,2025,Q2,10-Q,InterestIncomeExpenseNet,0000019617,JPMorgan Chase
2025-04-01,2025-06-30,23209000000,0000019617-25-000615,2025,Q2,10-Q,InterestIncomeExpenseNet,0000019617,JPMorgan Chase
2025-01-01,2025-03-31,3765000000,0000019617-25-000421,2025,Q1,10-Q,IncomeTaxExpenseBenefit,0000019617,JPMorgan Chase
2025-01-01,2025-06-30,7062000000,0000019617-25-000615,2025,Q2,10-Q,IncomeTaxExpenseBenefit,0000019617,JPMorgan Chase
2025-04-01,2025-06-30,3297000000,0000019617-25-000615,2025,Q2,10-Q,IncomeTaxExpenseBenefit,0000019617,JPMorgan Chase
2025-01-01,2025-03-31,-2.51839E+11,0000019617-25-000421,2025,Q1,10-Q,NetCashProvidedByUsedInOperatingActivities,0000019617,JPMorgan Chase
2025-01-01,2025-06-30,-2.22292E+11,0000019617-25-000615,2025,Q2,10-Q,NetCashProvidedByUsedInOperatingActivities,0000019617,JPMorgan Chase
2025-01-01,2025-03-31,-1.18076E+11,0000019617-25-000421,2025,Q1,10-Q,NetCashProvidedByUsedInInvestingActivities,0000019617,JPMorgan Chase
2025-01-01,2025-06-30,-2.91136E+11,0000019617-25-000615,2025,Q2,10-Q,NetCashProvidedByUsedInInvestingActivities,0000019617,JPMorgan Chase
2025-01-01,2025-03-31,3.18059E+11,0000019617-25-000421,2025,Q1,10-Q,NetCashProvidedByUsedInFinancingActivities,0000019617,JPMorgan Chase
2025-01-01,2025-06-30,4.40863E+11,0000019617-25-000615,2025,Q2,10-Q,NetCashProvidedByUsedInFinancingActivities,0000019617,JPMorgan Chase
2025-01-01,2025-03-31,17988000000,0000019617-25-000421,2025,Q1,10-Q,ComprehensiveIncomeNetOfTax,0000019617,JPMorgan Chase
2025-01-01,2025-06-30,34843000000,0000019617-25-000615,2025,Q2,10-Q,ComprehensiveIncomeNetOfTax,0000019617,JPMorgan Chase
2025-04-01,2025-06-30,16855000000,0000019617-25-000615,2025,Q2,10-Q,ComprehensiveIncomeNetOfTax,0000019617,JPMorgan Chase
2025-01-01,2025-03-31,32000000000,0000950170-25-061046,2025,Q3,10-Q,OperatingIncomeLoss,0000789019,Microsoft
2025-01-01,2025-03-31,48147000000,0000950170-25-061046,2025,Q3,10-Q,GrossProfit,0000789019,Microsoft
2025-01-01,2025-03-31,25824000000,0000950170-25-061046,2025,Q3,10-Q,NetIncomeLoss,0000789019,Microsoft
2025-01-01,2025-03-31,5553000000,0000950170-25-061046,2025,Q3,10-Q,IncomeTaxExpenseBenefit,0000789019,Microsoft
2025-01-01,2025-03-31,37044000000,0000950170-25-061046,2025,Q3,10-Q,NetCashProvidedByUsedInOperatingActivities,0000789019,Microsoft
2025-01-01,2025-03-31,-12714000000,0000950170-25-061046,2025,Q3,10-Q,NetCashProvidedByUsedInInvestingActivities,0000789019,Microsoft
2025-01-01,2025-03-31,-13036000000,0000950170-25-061046,2025,Q3,10-Q,NetCashProvidedByUsedInFinancingActivities,0000789019,Microsoft
2025-01-01,2025-03-31,16745000000,0000950170-25-061046,2025,Q3,10-Q,PaymentsToAcquirePropertyPlantAndEquipment,0000789019,Microsoft
2025-01-01,2025-03-31,-623000000,0000950170-25-061046,2025,Q3,10-Q,NonoperatingIncomeExpense,0000789019,Microsoft
2025-01-01,2025-03-31,597000000,0000950170-25-061046,2025,Q3,10-Q,InvestmentIncomeNet,0000789019,Microsoft
2025-01-01,2025-03-31,26607000000,0000950170-25-061046,2025,Q3,10-Q,ComprehensiveIncomeNetOfTax,0000789019,Microsoft
2025-01-01,2025-03-31,8198000000,0000950170-25-061046,2025,Q3,10-Q,ResearchAndDevelopmentExpense,0000789019,Microsoft
2025-01-01,2025-03-31,21919000000,0000950170-25-061046,2025,Q3,10-Q,CostOfGoodsAndServicesSold,0000789019,Microsoft
2025-01-01,2025-03-31,48891000000,0001156039-25-000057,2025,Q1,10-Q,Revenues,0001156039,Elevance Health
2025-01-01,2025-06-30,98667000000,0001156039-25-000114,2025,Q2,10-Q,Revenues,0001156039,Elevance Health
2025-04-01,2025-06-30,49776000000,0001156039-25-000114,2025,Q2,10-Q,Revenues,0001156039,Elevance Health
2025-01-01,2025-03-31,3170000000,0001156039-25-000057,2025,Q1,10-Q,OperatingIncomeLoss,0001156039,Elevance Health
2025-01-01,2025-06-30,5595000000,0001156039-25-000114,2025,Q2,10-Q,OperatingIncomeLoss,0001156039,Elevance Health
2025-04-01,2025-06-30,2425000000,0001156039-25-000114,2025,Q2,10-Q,OperatingIncomeLoss,0001156039,Elevance Health
2025-01-01,2025-03-31,2183000000,0001156039-25-000057,2025,Q1,10-Q,NetIncomeLoss,0001156039,Elevance Health
2025-01-01,2025-06-30,3926000000,0001156039-25-000114,2025,Q2,10-Q,NetIncomeLoss,0001156039,Elevance Health
2025-04-01,2025-06-30,1743000000,0001156039-25-000114,2025,Q2,10-Q,NetIncomeLoss,0001156039,Elevance Health
2025-01-01,2025-03-31,613000000,0001156039-25-000057,2025,Q1,10-Q,IncomeTaxExpenseBenefit,0001156039,Elevance Health
2025-01-01,2025-06-30,1161000000,0001156039-25-000114,2025,Q2,10-Q,IncomeTaxExpenseBenefit,0001156039,Elevance Health
2025-04-01,2025-06-30,548000000,0001156039-25-000114,2025,Q2,10-Q,IncomeTaxExpenseBenefit,0001156039,Elevance Health
2025-01-01,2025-03-31,1017000000,0001156039-25-000057,2025,Q1,10-Q,NetCashProvidedByUsedInOperatingActivities,0001156039,Elevance Health
2025-01-01,2025-06-30,3071000000,0001156039-25-000114,2025,Q2,10-Q,NetCashProvidedByUsedInOperatingActivities,0001156039,Elevance Health
2025-01-01,2025-03-31,103000000,0001156039-25-000057,2025,Q1,10-Q,NetCashProvidedByUsedInInvestingActivities,0001156039,Elevance Health
2025-01-01,2025-06-30,-584000000,0001156039-25-000114,2025,Q2,10-Q,NetCashProvidedByUsedInInvestingActivities,0001156039,Elevance Health
2025-01-01,2025-03-31,-1909000000,0001156039-25-000057,2025,Q1,10-Q,NetCashProvidedByUsedInFinancingActivities,0001156039,Elevance Health
2025-01-01,2025-06-30,-2217000000,0001156039-25-000114,2025,Q2,10-Q,NetCashProvidedByUsedInFinancingActivities,0001156039,Elevance Health
2025-01-01,2025-03-31,196000000,0001156039-25-000057,2025,Q1,10-Q,PaymentsToAcquirePropertyPlantAndEquipment,0001156039,Elevance Health
2025-01-01,2025-06-30,463000000,0001156039-25-000114,2025,Q2,10-Q,PaymentsToAcquirePropertyPlantAndEquipment,0001156039,Elevance Health
2025-01-01,2025-03-31,387000000,0001156039-25-000057,2025,Q1,10-Q,DividendsCommonStock,0001156039,Elevance Health
2025-01-01,2025-03-31,387000000,0001156039-25-000114,2025,Q2,10-Q,DividendsCommonStock,0001156039,Elevance Health
2025-04-01,2025-06-30,386000000,0001156039-25-000114,2025,Q2,10-Q,DividendsCommonStock,0001156039,Elevance Health
2025-01-01,2025-03-31,2419000000,0001156039-25-000057,2025,Q1,10-Q,ComprehensiveIncomeNetOfTax,0001156039,Elevance Health
2025-01-01,2025-06-30,4313000000,0001156039-25-000114,2025,Q2,10-Q,ComprehensiveIncomeNetOfTax,0001156039,Elevance Health
2025-04-01,2025-06-30,1894000000,0001156039-25-000114,2025,Q2,10-Q,ComprehensiveIncomeNetOfTax,0001156039,Elevance Health
2025-01-01,2025-03-31,5300000000,0001156039-25-000057,2025,Q1,10-Q,SellingGeneralAndAdministrativeExpense,0001156039,Elevance Health
2025-01-01,2025-06-30,10297000000,0001156039-25-000114,2025,Q2,10-Q,SellingGeneralAndAdministrativeExpense,0001156039,Elevance Health
2025-04-01,2025-06-30,4997000000,0001156039-25-000114,2025,Q2,10-Q,SellingGeneralAndAdministrativeExpense,0001156039,Elevance Health
2025-01-01,2025-03-31,4983000000,0001156039-25-000057,2025,Q1,10-Q,CostOfGoodsAndServicesSold,0001156039,Elevance Health
2025-01-01,2025-06-30,10276000000,0001156039-25-000114,2025,Q2,10-Q,CostOfGoodsAndServicesSold,0001156039,Elevance Health
2025-04-01,2025-06-30,5293000000,0001156039-25-000114,2025,Q2,10-Q,CostOfGoodsAndServicesSold,0001156039,Elevance Health
2025-01-01,2025-03-31,75453673000,0001140859-25-000083,2025,Q2,10-Q,Revenues,0001140859,Cencora
2025-04-01,2025-06-30,80663532000,0001140859-25-000122,2025,Q3,10-Q,Revenues,0001140859,Cencora
2025-01-01,2025-03-31,1036190000,0001140859-25-000083,2025,Q2,10-Q,OperatingIncomeLoss,0001140859,Cencora
2025-04-01,2025-06-30,867654000,0001140859-25-000122,2025,Q3,10-Q,OperatingIncomeLoss,0001140859,Cencora
2025-01-01,2025-03-31,3059809000,0001140859-25-000083,2025,Q2,10-Q,GrossProfit,0001140859,Cencora
2025-04-01,2025-06-30,2907115000,0001140859-25-000122,2025,Q3,10-Q,GrossProfit,0001140859,Cencora
2025-01-01,2025-03-31,717871000,0001140859-25-000083,2025,Q2,10-Q,NetIncomeLoss,0001140859,Cencora
2025-04-01,2025-06-30,687402000,0001140859-25-000122,2025,Q3,10-Q,NetIncomeLoss,0001140859,Cencora
2025-01-01,2025-03-31,211239000,0001140859-25-000083,2025,Q2,10-Q,IncomeTaxExpenseBenefit,0001140859,Cencora
2025-04-01,2025-06-30,206528000,0001140859-25-000122,2025,Q3,10-Q,IncomeTaxExpenseBenefit,0001140859,Cencora
2025-01-01,2025-03-31,-3546000,0001140859-25-000083,2025,Q2,10-Q,NonoperatingIncomeExpense,0001140859,Cencora
2025-04-01,2025-06-30,110417000,0001140859-25-000122,2025,Q3,10-Q,NonoperatingIncomeExpense,0001140859,Cencora
2025-01-01,2025-03-31,915657000,0001140859-25-000083,2025,Q2,10-Q,ComprehensiveIncomeNetOfTax,0001140859,Cencora
2025-04-01,2025-06-30,1045002000,0001140859-25-000122,2025,Q3,10-Q,ComprehensiveIncomeNetOfTax,0001140859,Cencora
2025-01-01,2025-03-31,1600040000,0001140859-25-000083,2025,Q2,10-Q,SellingGeneralAndAdministrativeExpense,0001140859,Cencora
2025-04-01,2025-06-30,1672881000,0001140859-25-000122,2025,Q3,10-Q,SellingGeneralAndAdministrativeExpense,0001140859,Cencora
2025-01-01,2025-03-31,72393864000,0001140859-25-000083,2025,Q2,10-Q,CostOfGoodsAndServicesSold,0001140859,Cencora
2025-04-01,2025-06-30,77756417000,0001140859-25-000122,2025,Q3,10-Q,CostOfGoodsAndServicesSold,0001140859,Cencora
2025-01-01,2025-03-31,52857000,0001140859-25-000083,2025,Q2,10-Q,RestructuringCharges,0001140859,Cencora
2025-04-01,2025-06-30,41773000,0001140859-25-000122,2025,Q3,10-Q,RestructuringCharges,0001140859,Cencora
2025-01-01,2025-03-31,65502000000,0001739940-25-000021,2025,Q1,10-Q,Revenues,0001739940,Cigna
2025-01-01,2025-06-30,1.3268E+11,0001739940-25-000028,2025,Q2,10-Q,Revenues,0001739940,Cigna
2025-04-01,2025-06-30,67178000000,0001739940-25-000028,2025,Q2,10-Q,Revenues,0001739940,Cigna
2025-01-01,2025-03-31,1971000000,0001739940-25-000021,2025,Q1,10-Q,OperatingIncomeLoss,0001739940,Cigna
2025-01-01,2025-06-30,4277000000,0001739940-25-000028,2025,Q2,10-Q,OperatingIncomeLoss,0001739940,Cigna
2025-04-01,2025-06-30,2306000000,0001739940-25-000028,2025,Q2,10-Q,OperatingIncomeLoss,0001739940,Cigna
2025-01-01,2025-03-31,1323000000,0001739940-25-000021,2025,Q1,10-Q,NetIncomeLossAvailableToCommonStockholdersBasic,0001739940,Cigna
2025-01-01,2025-06-30,2855000000,0001739940-25-000028,2025,Q2,10-Q,NetIncomeLossAvailableToCommonStockholdersBasic,0001739940,Cigna
2025-04-01,2025-06-30,1532000000,0001739940-25-000028,2025,Q2,10-Q,NetIncomeLossAvailableToCommonStockholdersBasic,0001739940,Cigna
2025-01-01,2025-03-31,239000000,0001739940-25-000021,2025,Q1,10-Q,IncomeTaxExpenseBenefit,0001739940,Cigna
2025-01-01,2025-06-30,628000000,0001739940-25-000028,2025,Q2,10-Q,IncomeTaxExpenseBenefit,0001739940,Cigna
2025-04-01,2025-06-30,389000000,0001739940-25-000028,2025,Q2,10-Q,IncomeTaxExpenseBenefit,0001739940,Cigna
2025-01-01,2025-03-31,674000000,0001739940-25-000021,2025,Q1,10-Q,DepreciationDepletionAndAmortization,0001739940,Cigna
2025-01-01,2025-06-30,1356000000,0001739940-25-000028,2025,Q2,10-Q,DepreciationDepletionAndAmortization,0001739940,Cigna
2025-04-01,2025-06-30,682000000,0001739940-25-000028,2025,Q2,10-Q,DepreciationDepletionAndAmortization,0001739940,Cigna
2025-01-01,2025-03-31,1920000000,0001739940-25-000021,2025,Q1,10-Q,NetCashProvidedByUsedInOperatingActivities,0001739940,Cigna
2025-01-01,2025-06-30,34000000,0001739940-25-000028,2025,Q2,10-Q,NetCashProvidedByUsedInOperatingActivities,0001739940,Cigna
2025-01-01,2025-03-31,1197000000,0001739940-25-000021,2025,Q1,10-Q,NetCashProvidedByUsedInInvestingActivities,0001739940,Cigna
2025-01-01,2025-06-30,400000000,0001739940-25-000028,2025,Q2,10-Q,NetCashProvidedByUsedInInvestingActivities,0001739940,Cigna
2025-01-01,2025-03-31,-3681000000,0001739940-25-000021,2025,Q1,10-Q,NetCashProvidedByUsedInFinancingActivities,0001739940,Cigna
2025-01-01,2025-06-30,-5014000000,0001739940-25-000028,2025,Q2,10-Q,NetCashProvidedByUsedInFinancingActivities,0001739940,Cigna
2025-01-01,2025-03-31,1074000000,0001739940-25-000021,2025,Q1,10-Q,ComprehensiveIncomeNetOfTax,0001739940,Cigna
2025-01-01,2025-06-30,2380000000,0001739940-25-000028,2025,Q2,10-Q,ComprehensiveIncomeNetOfTax,0001739940,Cigna
2025-04-01,2025-06-30,1306000000,0001739940-25-000028,2025,Q2,10-Q,ComprehensiveIncomeNetOfTax,0001739940,Cigna
2025-01-01,2025-03-31,4213000000,0001739940-25-000021,2025,Q1,10-Q,SellingGeneralAndAdministrativeExpense,0001739940,Cigna
2025-01-01,2025-06-30,7646000000,0001739940-25-000028,2025,Q2,10-Q,SellingGeneralAndAdministrativeExpense,0001739940,Cigna
2025-04-01,2025-06-30,3433000000,0001739940-25-000028,2025,Q2,10-Q,SellingGeneralAndAdministrativeExpense,0001739940,Cigna
2025-01-01,2025-03-31,48398000000,0001739940-25-000021,2025,Q1,10-Q,CostOfGoodsAndServicesSold,0001739940,Cigna
2025-01-01,2025-06-30,1.01666E+11,0001739940-25-000028,2025,Q2,10-Q,CostOfGoodsAndServicesSold,0001739940,Cigna
2025-04-01,2025-06-30,53268000000,0001739940-25-000028,2025,Q2,10-Q,CostOfGoodsAndServicesSold,0001739940,Cigna
2025-01-01,2025-03-31,215000000,0001739940-25-000021,2025,Q1,10-Q,RestructuringCharges,0001739940,Cigna
2025-01-01,2025-06-30,344000000,0001739940-25-000028,2025,Q2,10-Q,RestructuringCharges,0001739940,Cigna
2025-04-01,2025-06-30,129000000,0001739940-25-000028,2025,Q2,10-Q,RestructuringCharges,0001739940,Cigna
2025-01-01,2025-03-31,27366000000,0000070858-25-000200,2025,Q1,10-Q,Revenues,0000070858,Bank of America
2025-01-01,2025-06-30,53829000000,0000070858-25-000268,2025,Q2,10-Q,Revenues,0000070858,Bank of America
2025-04-01,2025-06-30,26463000000,0000070858-25-000268,2025,Q2,10-Q,Revenues,0000070858,Bank of America
2025-01-01,2025-03-31,7396000000,0000070858-25-000200,2025,Q1,10-Q,NetIncomeLoss,0000070858,Bank of America
2025-01-01,2025-06-30,14512000000,0000070858-25-000268,2025,Q2,10-Q,NetIncomeLoss,0000070858,Bank of America
2025-04-01,2025-06-30,7116000000,0000070858-25-000268,2025,Q2,10-Q,NetIncomeLoss,0000070858,Bank of America
2025-01-01,2025-03-31,6990000000,0000070858-25-000200,2025,Q1,10-Q,NetIncomeLossAvailableToCommonStockholdersBasic,0000070858,Bank of America
2025-01-01,2025-06-30,13815000000,0000070858-25-000268,2025,Q2,10-Q,NetIncomeLossAvailableToCommonStockholdersBasic,0000070858,Bank of America
2025-04-01,2025-06-30,6825000000,0000070858-25-000268,2025,Q2,10-Q,NetIncomeLossAvailableToCommonStockholdersBasic,0000070858,Bank of America
2025-01-01,2025-03-31,14443000000,0000070858-25-000200,2025,Q1,10-Q,InterestIncomeExpenseNet,0000070858,Bank of America
2025-01-01,2025-06-30,29113000000,0000070858-25-000268,2025,Q2,10-Q,InterestIncomeExpenseNet,0000070858,Bank of America
2025-04-01,2025-06-30,14670000000,0000070858-25-000268,2025,Q2,10-Q,InterestIncomeExpenseNet,0000070858,Bank of America
2025-01-01,2025-03-31,720000000,0000070858-25-000200,2025,Q1,10-Q,IncomeTaxExpenseBenefit,0000070858,Bank of America
2025-01-01,2025-06-30,1292000000,0000070858-25-000268,2025,Q2,10-Q,IncomeTaxExpenseBenefit,0000070858,Bank of America
2025-04-01,2025-06-30,572000000,0000070858-25-000268,2025,Q2,10-Q,IncomeTaxExpenseBenefit,0000070858,Bank of America
2025-01-01,2025-03-31,565000000,0000070858-25-000200,2025,Q1,10-Q,DepreciationDepletionAndAmortization,0000070858,Bank of America
2025-01-01,2025-06-30,1136000000,0000070858-25-000268,2025,Q2,10-Q,DepreciationDepletionAndAmortization,0000070858,Bank of America
2025-01-01,2025-03-31,-2184000000,0000070858-25-000200,2025,Q1,10-Q,NetCashProvidedByUsedInOperatingActivities,0000070858,Bank of America
2025-01-01,2025-06-30,-11316000000,0000070858-25-000268,2025,Q2,10-Q,NetCashProvidedByUsedInOperatingActivities,0000070858,Bank of America
2025-01-01,2025-03-31,-89010000000,0000070858-25-000200,2025,Q1,10-Q,NetCashProvidedByUsedInInvestingActivities,0000070858,Bank of America
2025-01-01,2025-06-30,-1.45928E+11,0000070858-25-000268,2025,Q2,10-Q,NetCashProvidedByUsedInInvestingActivities,0000070858,Bank of America
2025-01-01,2025-03-31,72832000000,0000070858-25-000200,2025,Q1,10-Q,NetCashProvidedByUsedInFinancingActivities,0000070858,Bank of America
2025-01-01,2025-06-30,1.27891E+11,0000070858-25-000268,2025,Q2,10-Q,NetCashProvidedByUsedInFinancingActivities,0000070858,Bank of America
2025-01-01,2025-03-31,9410000000,0000070858-25-000200,2025,Q1,10-Q,ComprehensiveIncomeNetOfTax,0000070858,Bank of America
2025-01-01,2025-06-30,17293000000,0000070858-25-000268,2025,Q2,10-Q,ComprehensiveIncomeNetOfTax,0000070858,Bank of America
2025-04-01,2025-06-30,7883000000,0000070858-25-000268,2025,Q2,10-Q,ComprehensiveIncomeNetOfTax,0000070858,Bank of America
2025-01-01,2025-03-31,19335000000,0001628280-25-018911,2025,Q1,10-Q,Revenues,0001318605,Tesla
2025-01-01,2025-06-30,41831000000,0001628280-25-035806,2025,Q2,10-Q,Revenues,0001318605,Tesla
2025-04-01,2025-06-30,22496000000,0001628280-25-035806,2025,Q2,10-Q,Revenues,0001318605,Tesla
2025-01-01,2025-03-31,16182000000,0001628280-25-018911,2025,Q1,10-Q,CostOfRevenue,0001318605,Tesla
2025-01-01,2025-06-30,34800000000,0001628280-25-035806,2025,Q2,10-Q,CostOfRevenue,0001318605,Tesla
2025-04-01,2025-06-30,18618000000,0001628280-25-035806,2025,Q2,10-Q,CostOfRevenue,0001318605,Tesla
2025-01-01,2025-03-31,399000000,0001628280-25-018911,2025,Q1,10-Q,OperatingIncomeLoss,0001318605,Tesla
2025-01-01,2025-06-30,1322000000,0001628280-25-035806,2025,Q2,10-Q,OperatingIncomeLoss,0001318605,Tesla
2025-04-01,2025-06-30,923000000,0001628280-25-035806,2025,Q2,10-Q,OperatingIncomeLoss,0001318605,Tesla
2025-01-01,2025-03-31,3153000000,0001628280-25-018911,2025,Q1,10-Q,GrossProfit,0001318605,Tesla
2025-01-01,2025-06-30,7031000000,0001628280-25-035806,2025,Q2,10-Q,GrossProfit,0001318605,Tesla
2025-04-01,2025-06-30,3878000000,0001628280-25-035806,2025,Q2,10-Q,GrossProfit,0001318605,Tesla
2025-01-01,2025-03-31,409000000,0001628280-25-018911,2025,Q1,10-Q,NetIncomeLoss,0001318605,Tesla
2025-01-01,2025-06-30,1581000000,0001628280-25-035806,2025,Q2,10-Q,NetIncomeLoss,0001318605,Tesla
2025-04-01,2025-06-30,1172000000,0001628280-25-035806,2025,Q2,10-Q,NetIncomeLoss,0001318605,Tesla
2025-01-01,2025-03-31,409000000,0001628280-25-018911,2025,Q1,10-Q,NetIncomeLossAvailableToCommonStockholdersBasic,0001318605,Tesla
2025-01-01,2025-06-30,1581000000,0001628280-25-035806,2025,Q2,10-Q,NetIncomeLossAvailableToCommonStockholdersBasic,0001318605,Tesla
2025-04-01,2025-06-30,1172000000,0001628280-25-035806,2025,Q2,10-Q,NetIncomeLossAvailableToCommonStockholdersBasic,0001318605,Tesla
2025-01-01,2025-03-31,169000000,0001628280-25-018911,2025,Q1,10-Q,IncomeTaxExpenseBenefit,0001318605,Tesla
2025-01-01,2025-06-30,528000000,0001628280-25-035806,2025,Q2,10-Q,IncomeTaxExpenseBenefit,0001318605,Tesla
2025-04-01,2025-06-30,359000000,0001628280-25-035806,2025,Q2,10-Q,IncomeTaxExpenseBenefit,0001318605,Tesla
2025-01-01,2025-03-31,2156000000,0001628280-25-018911,2025,Q1,10-Q,NetCashProvidedByUsedInOperatingActivities,0001318605,Tesla
2025-01-01,2025-06-30,4696000000,0001628280-25-035806,2025,Q2,10-Q,NetCashProvidedByUsedInOperatingActivities,0001318605,Tesla
2025-01-01,2025-03-31,-1651000000,0001628280-25-018911,2025,Q1,10-Q,NetCashProvidedByUsedInInvestingActivities,0001318605,Tesla
2025-01-01,2025-06-30,-4595000000,0001628280-25-035806,2025,Q2,10-Q,NetCashProvidedByUsedInInvestingActivities,0001318605,Tesla
